Date,SHA Inflow,SHA Outflow,KWK Outflow,SHA Elev,KWK Elev,SHA Storage,SAC Flow,SAC Temp,MCC Flow,MCC Temp,PIT Flow,PIT Temp,SQW Flow,SQW Temp,Upper Gate Ops,Middle Gate Ops,Lower Gate Ops,Side Gate Ops,SPP Temp,Air Temp,Dew Point,Wind Speed,Cloud Cover,Solar Rad,Precip,Mid Prof Temp,Low Prof Temp,SideProf Temp,SHA Temp,KWK Temp
50,400.90625,83.59888,114.96027,315.7622,177.60201,3679623,68.1524,6.06,71.1404,6.39,255.6084,7,14.25383,6.39,0,5,0,0,8.71528,2.48234,0.39164,2.67222,9.2298,60.68036,3.74219,9.08333,7.86806,7.66667,9.01411394,8.368152006
51,305.43349,107.6867,111.21722,315.92378,177.28252,3693418,56.59442,5.94,55.87432,5.94,189.40372,6.78,9.08972,5.94,0,5,0,0,9.2037,2.79864,0.17674,1.23018,7.2313,126.50507,5.67969,9.05556,7.86111,7.66667,8.974006559,8.568849666
52,306.65205,99.35515,113.50792,316.09146,177.81898,3707775,54.95351,5.67,55.15196,5.94,193.55766,6.5,8.84537,5.94,0,5,0,0,9.18056,2.71586,-0.19979,1.74406,5.50452,100.36337,0.57813,9.02778,7.85417,7.66667,8.964281121,8.640544624
53,273.97763,104.88118,117.34544,316.22866,177.82851,3719549,49.01789,5.78,47.76244,6.17,175.13474,6.44,6.34569,6.17,0,5,0,0,9.51389,4.26787,-1.94435,0.82312,2.00319,175.20421,4.90625,9,7.84722,7.66667,8.947964892,8.699636703
54,239.65958,58.91596,112.46884,316.375,177.77833,3732138,44.49031,5.56,40.64476,5.83,152.93646,6.39,3.93797,5.83,0,5,0,0,8.47917,4.46932,-2.89185,1.49253,2.81497,204.84302,0.01563,8.97222,7.84028,7.66667,8.79533179,8.606159979
55,278.62517,91.36366,112.57511,316.52439,177.38605,3745015,45.38976,5.72,45.03696,6,186.12016,6.5,5.42374,6,0,5,0,0,9.4537,3.25604,-0.12868,4.01228,9.67819,110.38273,0.00781,8.94444,7.83333,7.66667,8.747331533,8.65083269
56,255.75591,74.78558,113.15369,316.67073,177.10099,3757666,39.55878,4.83,35.58288,5.11,179.20748,6.72,2.22568,5.11,2.5,2.5,0,0,9.49537,3.32624,-0.67286,2.76556,8.77368,150.50186,6.83628,8.91667,7.82639,7.66667,8.787921168,8.60071052
57,229.5427,74.10545,111.12276,316.79573,176.72307,3768484,37.38321,4.67,34.07316,4.94,156.68786,7.06,1.71498,4.94,5,0,0,0,8.76852,1.79754,-3.5933,3.23051,2.79272,204.10466,6.32813,8.88889,7.81944,7.66667,9.639816861,8.455954218
58,205.34153,93.82912,108.43059,316.88415,176.40028,3776166,36.25916,5.56,33.50936,5.56,134.14056,7.39,1.52426,5.56,5,0,0,0,7.57729,3.01013,-2.95076,2.96143,2.74555,217.83488,0.24219,8.86111,7.8125,7.66667,9.024197414,8.458686986
59,214.35321,97.71151,109.89475,316.97561,176.90498,3784113,35.17641,6.06,32.19036,6.17,145.58906,7.67,1.07808,6.17,5,0,0,0,8.5463,4.5152,2.47122,5.64933,9.45329,91.98017,0.00341,8.83333,7.80556,7.66667,8.756507494,8.486657665
60,204.85978,102.44406,113.28357,317.05793,177.38834,3791266,34.83397,6.56,30.37612,6.61,138.35402,7.89,0.46437,6.61,5,0,0,0,8.42336,7.2695,4.56497,4.83204,8.68482,129.67043,0.21875,8.80556,7.79861,7.66667,8.772987397,8.553546168
61,510.66166,72.43347,115.05474,317.40854,177.51651,3821720,93.69989,6.94,108.94444,7.22,299.55674,8.33,27.04191,7.22,5,0,0,0,8.40261,6.79262,5.66674,7.30411,9.71854,71.53672,1.4375,8.77778,7.79167,7.66667,8.857801101,8.687178498
62,529.25179,66.34067,116.0584,317.77744,177.17594,3853948,92.79723,7.44,105.03908,7.61,320.08518,8.56,25.72083,7.61,5,0,0,0,8.00643,6.74448,4.51291,3.32462,6.76206,124.58562,31.53125,8.75,7.78472,7.66667,9.517054223,8.836596579
63,444.63271,80.25493,111.45337,318.06707,176.58575,3879373,70.77675,7.72,77.813,7.78,288.2255,8.72,16.51099,7.78,5,0,0,0,8.08333,7.52498,4.33486,1.65324,8.24198,133.6942,3.5625,8.72222,7.77778,7.66667,9.59832702,8.94212963
64,430.80347,77.2227,113.69685,318.34756,176.33994,3904105,67.69355,7.72,71.6258,7.89,285.0443,8.94,14.41802,7.89,5,0,0,0,8.80324,8.90109,7.49539,1.56387,9.77177,82.97663,0.33594,8.70789,7.77419,7.66487,9.587148491,8.991769547
65,445.02945,78.07286,112.57511,318.6372,175.84235,3929757,73.56964,7.56,75.17544,7.72,288.90024,9.11,15.61877,7.72,5,0,0,0,9.49074,8.69959,7.96908,1.76724,8.73353,62.37693,10.10938,8.69355,7.77061,7.66308,10.2765132,9.061953447
66,428.70642,98.50499,111.97291,318.89634,175.85086,3952805,72.91491,7.39,70.15636,7.78,278.58006,9.5,13.92095,7.78,5,0,0,0,8.8912,7.36837,1.62815,2.66907,5.23987,185.968,9.23438,8.67921,7.76703,7.66129,9.394842035,9.124340921
67,440.46694,86.036,112.12641,319.17378,175.96748,3977597,67.44231,7.94,68.84676,8,298.09846,9.39,13.47795,8,5,0,0,0,8.92361,7.88066,6.0089,2.27233,9.58035,70.05633,0.24219,8.66487,7.76344,7.6595,9.772344393,9.13502648
68,393.33984,99.9786,112.32715,319.40244,176.08829,3998114,57.11281,8.11,54.60476,8.06,277.51146,9,8.66026,8.06,5,0,0,0,9.4838,10.63057,8.6404,2.58221,8.73902,144.81586,0.64063,8.65054,7.75986,7.65771,9.241673097,9.156611251
69,443.3008,113.21273,111.70133,319.65854,176.58384,4021171,66.51663,7.56,65.84148,7.78,305.39558,8.94,12.46134,7.78,5,0,0,0,8.96759,10.30469,7.28697,4.81579,7.67654,139.4771,0.1814,8.6362,7.75627,7.65591,8.956565072,9.191303662
70,446.67309,96.748,111.90207,319.92683,177.36357,4045422,65.07371,7.22,64.34116,7.44,311.01086,9.33,11.95383,7.44,5,0,0,0,8.77083,9.38224,4.51258,1.07413,5.3433,196.731,6.61086,8.62186,7.75269,7.65412,9.074733153,9.17084843
71,520.5235,158.18609,113.40165,320.20427,177.06402,4070605,71.9199,7.44,84.1504,7.78,357.2534,9.5,18.65476,7.78,5,0,0,0,8.92361,7.01213,4.39682,2.72227,7.39765,72.11526,0.50781,8.60753,7.7491,7.65233,9.023341049,9.100715412
72,431.93702,85.83763,111.85484,320.46951,176.77811,4094780,85.03506,7.44,69.18576,7.94,270.95996,9.44,13.59262,7.94,5,0,0,0,9.13194,7.56573,6.44017,5.74509,9.46076,72.58986,1.23438,8.59319,7.74552,7.65054,9.222293412,9.110472999
73,537.46998,74.30382,118.98672,320.82317,176.58054,4127182,122.86569,7.89,79.96124,8.44,322.90954,9.33,17.23768,8.44,5,0,0,0,8.72454,8.34061,6.75735,2.6963,8.91852,142.04573,31.74681,8.57885,7.74194,7.64875,8.88709996,9.06561857
74,692.68052,383.73305,411.31124,321.05793,176.58067,4148773,165.07033,7.78,126.63668,8.11,380.16978,9.33,33.02672,8.11,5,0,0,0,8.58333,9.51702,8.51239,6.18076,9.31643,77.32999,1.0798,8.56452,7.73835,7.64695,8.745466821,8.928530093
75,1023.19367,499.26954,558.74283,321.45427,176.95033,4185429,209.67088,6.72,185.70448,7.39,592.92608,9.28,53.00776,7.39,5,0,0,0,8.45833,7.77221,2.53895,4.69301,5.57545,196.3586,35.92969,8.55018,7.73477,7.64516,8.731095679,8.855099023
76,847.26761,719.6022,745.18724,321.54878,177.17175,4194200,162.93821,6.78,151.98316,7.17,509.13786,9.61,41.60075,7.17,5,0,0,0,8.67361,5.45266,1.05077,3.92631,8.00466,129.26625,5.67188,8.53584,7.73118,7.64337,8.648148148,8.774466307
77,960.8204,797.36333,860.31282,321.66768,177.97853,4205244,206.44382,6.33,177.60672,6.61,546.97412,9.83,50.26851,6.61,5,0,0,0,8.56713,6.21503,4.22809,7.47493,9.89101,145.66255,4.89925,8.52151,7.7276,7.64158,8.998569316,8.636895576
78,1091.17799,1003.38499,1087.25781,321.72561,178.11166,4210646,210.07183,5.89,213.69068,6.56,632.55878,10.11,62.47474,6.56,5,0,0,0,8.52315,4.19863,2.76738,6.58257,9.84706,122.33847,34.58594,8.50717,7.72401,7.63978,9.310731739,8.589891975
79,1209.12326,1058.61693,1120.4376,321.83841,177.74784,4221164,262.05992,7.28,247.37232,7.61,660.84672,10.06,73.86833,7.61,5,0,0,0,8.4213,6.48362,4.67035,6.49857,9.04339,146.97911,52.54227,8.49283,7.72043,7.63799,9.01244213,8.650398663
80,874.07593,1210.59687,1306.40969,321.58537,177.75305,4197595,201.56765,6.94,171.7894,7.22,471.7349,10.11,48.30066,7.22,5,0,0,0,8.40972,6.25805,2.91092,2.2962,6.48026,194.67027,32.00781,8.47849,7.71685,7.6362,8.650607639,8.656893004
81,695.79777,1296.54786,1459.32008,321.1311,177.16247,4155531,147.71785,6.56,127.9486,6.83,401.1981,10.17,33.47051,6.83,5,0,0,0,8.44676,5.98933,2.9437,3.61096,8.31241,189.27495,3.56288,8.46416,7.71326,7.63441,8.773807227,8.71408822
82,717.22176,1045.0144,1197.18799,320.8811,177.20084,4132507,147.42155,6.67,135.1138,7,416.7223,10.56,35.8943,7,5,0,0,0,8.38889,7.08789,4.87127,7.362,9.86664,144.85706,5.07844,8.44982,7.70968,7.63262,8.547791281,8.693345047
83,1013.75692,494.08358,657.10141,321.27439,176.508,4168766,266.02169,6.89,213.69724,7.28,498.43554,10.83,62.47696,7.28,5,0,0,0,8.12037,5.29509,2.93205,8.90049,9.85132,149.0367,39.39063,8.43548,7.70609,7.63082,8.485853909,8.594328005
84,1088.9109,711.7524,715.90401,321.55793,175.98819,4195049,255.06994,7.28,241.79424,7.56,552.12004,10.78,71.98141,7.56,5,0,0,0,7.69213,3.91656,1.61002,7.29312,9.82962,80.04842,34.73438,8.42115,7.70251,7.62903,8.834040638,8.623809743
85,1272.46004,1057.02997,1186.20678,321.71951,177.36547,4210077,292.44899,7.44,279.68804,7.72,655.29734,10.78,84.79986,7.72,5,0,0,0,8.28704,4.90086,2.13837,6.09698,9.05594,123.73804,22.96891,8.40681,7.69892,7.62724,8.962322255,8.668402778
86,968.64186,1042.09552,1132.59958,321.65854,176.46583,4204391,210.7181,7.78,200.2076,7.94,525.9246,10.67,57.91377,7.94,5,0,0,0,8.3588,4.26509,2.02972,3.83358,8.5674,81.0237,31.14063,8.39247,7.69534,7.62545,8.726825672,8.688786008
87,716.85335,1104.49713,1188.2141,321.36585,177.30843,4177224,152.60126,7.78,135.15096,8.06,406.86916,11.06,35.90687,8.06,5,0,0,0,8.32639,7.82052,2.92822,0.71607,2.44508,280.08115,8.15796,8.37814,7.69176,7.62366,8.598800098,8.731706533
88,656.49213,1320.83404,1441.72653,320.85976,177.56796,4130545,132.34964,8,117.28544,8.17,390.64024,10.94,29.86345,8.17,5,0,0,0,8.42824,10.02506,3.97278,0.56489,8.55903,107.69975,0.14063,8.3638,7.68817,7.62186,8.677549499,8.846659594
89,570.42778,1276.5408,1384.34086,320.31707,176.73806,4080878,124.62265,8.11,98.0794,8.33,335.2049,10.61,23.36656,8.33,5,0,0,0,8.69444,14.15426,7.49964,3.14392,1.73975,267.2446,0.02344,8.34946,7.68459,7.62007,8.836484625,9.001093107
90,576.20886,1269.54117,1359.89881,319.78049,176.50915,4032173,139.76281,8.22,96.02476,8.56,327.03146,10.56,22.67153,8.56,5,0,0,0,8.95602,15.3256,7.12814,3.52591,2.88424,291.69681,0.5,8.33513,7.681,7.61828,8.953405584,9.12033822
91,598.93642,1227.99677,1323.53093,319.28963,176.68051,3987985,158.5641,8.17,103.0336,8.44,320.7306,11,25.04243,8.44,5,0,0,0,9.05324,17.11212,9.3318,1.5711,7.94407,272.63785,0.02344,8.32079,7.67742,7.61649,9.172228652,9.219200103
92,612.62396,1041.4154,1113.82526,318.94817,176.375,3957434,166.10637,7.39,109.61652,7.67,318.00242,11.28,27.26926,7.67,5,0,0,0,9.33102,12.5326,4.05071,5.3386,0.82615,288.23279,0.01071,8.30645,7.67384,7.6147,9.275270062,9.399032279
93,557.30701,901.98946,954.30253,318.67073,177.13923,3932740,150.76147,7.94,97.01612,8.11,293.86902,11.17,23.00688,8.11,5,0,0,0,9.1875,8.35065,-0.06584,4.28546,2.48344,297.58481,0.13281,8.29211,7.67025,7.6129,9.220662937,9.448206019
94,500.74315,752.73003,821.34724,318.46951,177.18852,3914899,128.44443,8.56,80.66028,8.72,280.10038,11.22,17.47414,8.72,5,0,0,0,9.09954,12.93603,5.01609,2.19752,5.53901,276.26947,0.00781,8.27778,7.66667,7.61111,9.160493827,9.378488297
95,468.63551,645.78013,713.66054,318.32622,177.02261,3902216,124.46265,7.89,75.2294,8.06,258.6649,11.72,15.63702,8.06,5,0,0,0,9.33333,13.69101,6.57962,3.44169,4.96705,247.84839,0,8.27579,7.66865,7.61111,9.133921682,9.379287859
96,456.56327,548.40869,627.22779,318.25,176.94919,3895488,127.53427,7.11,73.41492,7.28,245.33382,12.17,15.02323,7.28,5,0,0,0,9.54167,9.73887,1.64368,3.44967,3.68835,294.92398,0.07813,8.27381,7.67063,7.61111,8.9882491,9.196185448
97,443.98093,505.8441,554.49204,318.19817,176.54383,3890922,112.19792,7,66.52032,6.89,256.56472,12.28,12.69098,6.89,5,0,0,0,9.21065,5.74093,-1.72484,2.87123,5.72922,203.91072,0.36719,8.27183,7.67262,7.61111,9.130626286,9.135903812
98,416.15242,380.04903,466.52429,318.22561,176.03176,3893339,97.34752,7.5,61.46192,7.44,250.45832,12.22,10.97986,7.44,5,0,0,0,8.40572,5.57188,-2.12207,3.4974,1.99777,289.31543,0.48438,8.26984,7.6746,7.61111,9.295878344,9.398630401
99,383.93142,356.3863,408.43015,318.2439,176.19068,3894951,90.47371,7.89,66.45116,7.89,220.79086,12.06,12.66758,7.89,5,0,0,0,8.56398,7.6937,-0.71025,1.87389,5.16428,195.06781,0.19531,8.26786,7.67659,7.61111,9.290268133,9.543563529
100,380.3891,317.44905,363.67877,318.28963,176.32114,3898979,83.63254,8.56,62.67384,8.67,228.98164,12.17,11.38982,8.67,5,0,0,0,8.71528,9.51039,3.85954,3.74378,3.86327,239.80731,0.01682,8.26587,7.67857,7.61111,9.214956276,9.539946631
101,371.23573,265.13599,302.99873,318.37195,176.59121,3906264,77.20173,8.33,51.72108,8.39,238.44218,12.5,7.68479,8.39,5,0,0,0,9.33565,10.10546,4.5552,1.53688,4.41653,220.75359,0.03125,8.26389,7.68056,7.61111,9.160654578,9.544592335
102,344.22904,229.51436,270.98791,318.46037,176.56834,3914089,81.0158,7.94,55.4168,8.06,203.6528,12.72,8.93496,8.06,5,0,0,0,9.27546,10.84838,4.16545,2.62885,5.03682,298.39465,0.73656,8.2619,7.68254,7.61111,9.097800926,9.736304012
103,372.56764,214.97666,233.60457,318.58232,177.02401,3924883,82.70839,7.67,59.95044,7.72,224.50774,12.78,10.46856,7.72,5,0,0,0,9.34722,9.0362,3.00471,3.73477,6.64515,229.16077,1.95313,8.25992,7.68452,7.61111,9.235339506,9.611336163
104,296.5635,149.00439,198.79531,318.69817,177.62424,3935180,72.55705,7.94,48.0718,8.17,171.9653,12.56,6.45034,8.17,5,0,0,0,9.70139,8.42278,1.6644,2.56798,6.02687,227.49522,4.57031,8.25794,7.68651,7.61111,9.488233025,9.548578961
105,348.25312,132.00122,175.75839,318.86585,177.84718,3950093,71.2233,8.56,49.1068,8.78,224.3478,12.33,6.80045,8.78,5,0,0,0,9.51157,9.32206,7.26368,2.15435,9.61266,92.56796,0.09375,8.25595,7.68849,7.61111,9.825231481,9.718605324
106,305.49016,132.39796,171.94449,319,177.43026,3962066,71.61698,8.94,48.77008,9.06,181.87868,11.89,6.68655,9.06,5,0,0,0,9.84491,12.60193,11.43049,0.92948,8.95596,118.35894,3.32813,8.25397,7.69048,7.61111,9.765850051,10.04185957
107,319.74448,165.21407,170.97625,319.1189,177.23438,3972692,82.2994,8.89,48.3024,9.11,185.2804,11.44,6.52835,9.11,5,0,0,0,9.82639,15.08772,12.3643,2.31073,7.93979,154.34096,0.54688,8.25198,7.69246,7.61111,9.440489969,10.29406186
108,352.47557,146.87899,170.36225,319.27744,177.23514,3986890,92.98625,8.44,53.535,8.56,200.2525,11.5,8.29839,8.56,5,0,0,0,9.52546,12.72061,9.95736,3.54746,5.78959,188.46349,2.46094,8.25,7.69444,7.61111,9.729311343,10.21011767
109,366.89992,124.88823,170.24417,319.46341,177.60404,4003589,92.25,8.17,54.33,8.39,214.26,11.72,8.56732,8.39,5,0,0,0,9.55787,12.82996,7.72856,2.56001,6.67153,293.70773,0.90625,8.24802,7.69643,7.61111,9.91485018,10.06285365
110,479.80092,133.84323,173.24334,319.73171,177.81758,4027772,104.03312,8.06,71.48952,8.06,296.26792,12.11,14.37192,8.06,5,0,0,0,9.66435,10.67128,7.79396,4.63031,9.29156,147.45256,0.49219,8.24603,7.69841,7.61111,10.11990419,10.19791667
111,552.91452,122.13939,172.51126,320.06402,177.9873,4057857,115.96404,8.11,78.88784,8.11,346.33064,12.33,16.87458,8.11,5,0,0,0,9.6088,11.00475,4.66939,2.30866,2.26265,309.33023,18.22774,8.24405,7.7004,7.61111,10.17243763,10.37384259
112,484.87353,138.00901,168.88628,320.32927,177.77223,4081989,98.90375,8.39,68.545,8.5,308.4675,12.56,13.37587,8.5,5,0,0,0,10.20833,11.083,3.69063,2.46316,5.68472,300.98862,1.4375,8.24206,7.70238,7.61111,10.03134645,10.64052855
113,484.56181,150.13793,169.45305,320.58232,177.22879,4105102,91.65211,8.94,63.94756,8.94,321.76526,12.67,11.82068,8.94,5,0,0,0,9.90509,9.74665,7.04717,2.70437,8.91388,156.78799,0.21956,8.24008,7.70437,7.61111,9.770190329,10.80346579
114,514.289,158.07274,170.22055,320.85366,177.47472,4129985,92.1209,8.89,64.6064,8.83,350.4994,12.78,12.04355,8.83,5,0,0,0,10.33333,11.27704,7.55451,3.19113,7.67023,250.76622,4.05536,8.2381,7.70635,7.61111,9.330905993,10.70439493
115,525.51109,167.65119,170.36225,321.12195,177.3548,4154687,97.13718,8.22,64.72928,8,356.20188,12.56,12.08512,8,5,0,0,0,10.89815,11.32542,6.19469,5.30112,6.5499,222.0901,4.32813,8.23611,7.70833,7.61111,9.533982767,10.33643583
116,508.3379,168.30298,174.69569,321.37805,177.76474,4178356,92.92974,9.06,63.39504,8.83,345.05684,12.44,11.63378,8.83,5,0,0,0,9.85648,10.27509,2.0124,2.27788,2.42306,322.41113,2.27344,8.23413,7.71032,7.61111,9.896990741,10.03385417
117,523.04563,158.07274,169.31136,321.64939,177.33537,4203538,86.01213,8.61,68.80948,8.61,359.05858,12.39,13.46534,8.61,5,0,0,0,9.75,12.55616,4.46036,2.27828,2.02864,334.94394,0.00781,8.23214,7.7123,7.61111,9.901395319,10.43238812
118,468.97558,179.44005,156.66526,321.8628,177.375,4223439,83.75372,7.83,63.96712,8,312.88752,12.33,11.8273,8,5,0,0,0,9.88426,11.56248,3.87435,3.47035,3.40981,289.66415,0,8.23016,7.71429,7.61111,10.04401363,10.64400077
119,481.24619,134.09828,160.36108,322.1189,177.72485,4247388,77.41061,8.17,63.19356,8.17,332.62626,12.17,11.56562,8.17,5,0,0,0,9.81019,7.96078,-0.4496,4.34294,0.75587,333.51056,0,8.22817,7.71627,7.61111,10.54007523,10.5816776
120,415.81235,138.97252,162.43925,322.32012,177.73171,4266264,69.82128,8.78,60.16288,8.83,278.46248,12.06,10.54043,8.83,5,0,0,0,9.8588,9.93464,0.6056,3.71913,0.29371,355.72525,0,8.22619,7.71825,7.61111,10.5982028,10.76716821
121,394.44504,151.15812,160.90424,322.49695,177.23133,4282908,65.31136,9.5,56.51056,9.5,266.07576,12.06,9.30495,9.5,5,0,0,0,10.31019,13.70819,2.57192,1.63672,2.81587,348.21155,0,8.22421,7.72024,7.61111,10.25197724,11.2300508
122,400.53784,172.78048,158.76703,322.66159,176.92442,4298446,67.25083,9.44,55.01468,9.56,272.05278,11.72,8.79893,9.56,5,0,0,0,9.95139,16.33646,6.1306,2.83751,7.02545,297.79153,0.10938,8.22222,7.72222,7.61111,10.53298611,11.44045782
123,378.15035,208.62881,204.77004,322.78354,176.74479,4309976,69.61755,9.61,51.2198,9.78,251.4083,11.61,7.51522,9.78,5,0,0,0,10.3588,15.4211,5.67656,4.04619,1.3806,352.58044,0.01014,8.22549,7.72222,7.61111,10.96357382,11.38107639
124,370.75397,196.81161,215.42063,322.90854,177.06098,4321813,71.07004,10.06,49.03384,10.17,245.80664,11.61,6.77577,10.17,5,0,0,0,10.16204,16.51307,5.86436,3.24911,0.39391,358.27087,0,8.22876,7.72222,7.61111,11.11231674,11.65544624
125,362.73414,199.02202,214.98374,323.02439,176.37373,4332817,78.3137,10.06,43.4252,10.39,237.8542,11.67,4.87852,10.39,5,0,0,0,12.58565,19.57455,7.96706,1.98552,3.65032,347.16824,0.00818,8.23203,7.72222,7.61111,10.70449138,11.76134902
126,382.25944,207.55194,209.82376,323.14939,176.33613,4344690,91.14869,9.61,46.15924,10.11,241.35754,11.72,5.80337,10.11,5,0.5,0,0,12.34954,19.72225,8.93601,2.42341,4.27092,337.19189,0.00342,8.23529,7.72222,7.61111,10.02975502,11.26697531
127,354.45927,210.72587,204.52207,323.25,176.34782,4354242,95.81677,9.22,45.26492,9.67,208.69882,11.89,5.50085,9.67,5,1,0,0,11.41898,17.14049,9.61717,3.21284,5.41637,306.1694,0,8.23856,7.72222,7.61111,9.917984825,10.62043467
128,308.57907,200.12723,206.09251,323.32622,176.16463,4361477,88.47799,9.06,54.10204,9.28,158.52134,12.22,8.49021,9.28,5,1,0,0,11.52315,13.77131,6.529,3.44138,3.30252,303.92673,0.61295,8.24183,7.72222,7.61111,10.08785273,10.37815072
129,353.63745,217.21541,203.19961,323.42378,176.57393,4370738,77.05571,9.5,48.22316,9.72,222.34286,12.56,6.50154,9.72,5,1,0,0,10.28241,11.56252,2.89105,5.0995,0.63717,343.89902,2.50206,8.2451,7.72222,7.61111,9.934229865,10.60087127
130,306.2553,197.88848,204.99438,323.5,176.58105,4377984,68.36033,9.78,40.73668,10.06,193.15978,12.94,3.96907,10.06,5,1,0,0,11.38194,14.29338,5.59014,2.38847,1.36155,363.18369,9.48E-05,8.24837,7.72222,7.61111,9.806021734,10.82201646
131,335.9825,226.3121,209.48133,323.57622,176.81555,4385251,72.89114,10.17,45.59944,10.67,213.60924,13.44,5.61401,10.67,5,1,0,0,10.61343,15.76768,9.26103,3.17574,7.97174,170.56068,0,8.25163,7.72222,7.61111,9.679237397,10.67512217
132,330.17309,212.68123,212.88196,323.65854,177.28506,4393100,76.42636,10,41.03056,10.39,209.71576,13.94,4.06848,10.39,5,1,0,0,10.46528,16.39815,9.72072,2.1591,4.56672,318.74426,0.86028,8.2549,7.72222,7.61111,9.70233732,10.66595936
133,321.01972,207.46693,207.10797,323.7378,177.00953,4400658,77.19752,9.5,36.32192,10,205.01832,14.33,2.47567,10,5,1,0,0,10.49769,17.34878,8.97942,3.14312,5.15159,352.99014,2.33642,8.25817,7.72222,7.61111,9.547094206,10.59262474
134,357.88824,188.11166,210.11895,323.85671,176.76499,4412029,78.47495,8.11,42.5702,8.67,233.0267,14.83,4.5893,8.67,5,1,0,0,10.34491,13.18111,7.19834,5.41517,7.43376,263.06107,0,8.26144,7.72222,7.61111,9.451330434,10.33437822
135,370.75397,194.06277,207.08436,323.98171,176.23095,4424003,81.26146,7.83,64.73016,8,218.91236,15.11,12.08541,8,5,1,0,0,9.31019,8.46724,4.64219,6.19469,8.79283,216.86906,0.5952,8.26471,7.72222,7.61111,9.394613087,10.02371078
136,313.96341,205.19984,203.6483,324.06098,176.11814,4431597,60.93167,7.78,42.02532,8.06,207.12222,15.33,4.40498,8.06,5,1,0,0,9.45833,8.94878,5.0845,4.06898,8.25853,268.90671,24.05469,8.26797,7.72222,7.61111,9.988490226,10.07505466
137,397.16555,233.11337,204.51027,324.17988,177.15612,4443027,68.88442,9.06,62.08432,9,261.85372,15.44,11.1904,9,5,1,0,0,9.98148,7.61717,5.72093,3.54016,9.85006,81.15763,11.42314,8.27124,7.72222,7.61111,10.3943705,10.55291924
138,278.73852,196.86829,221.83224,324.2378,177.84883,4448602,56.1176,10,44.0796,9.89,176.5116,15.61,5.09989,9.89,5,0.5,0,0,10.10417,12.30891,6.99109,2.13777,3.08307,318.85703,26.13281,8.27451,7.72222,7.61111,10.86168981,11.08084169
139,340.23329,195.28133,225.5871,324.33841,177.46799,4458283,50.74198,10.72,37.54008,10.61,250.67868,15.89,2.88774,10.61,5,0,0,0,10.30556,15.74592,7.02029,2.97566,1.0286,373.94284,3.75,8.27778,7.72222,7.61111,10.78631366,11.62175283
140,300.47423,254.87741,235.77719,324.3689,177.0357,4461216,54.21265,11.22,43.3994,11.39,201.1149,15.89,4.86979,11.39,5,0.5,0,0,10.63889,18.21462,7.90712,1.1718,6.58274,283.64084,0,8.28175,7.73016,7.61905,10.34254437,11.72164352
141,303.36477,258.24971,237.43028,324.39634,176.98018,4463859,57.83382,10.61,38.70672,11,205.44412,16.06,3.28239,11,5,1,0,0,10.88426,19.39813,9.73075,2.10273,0.39616,366.16516,0.00028,8.28571,7.7381,7.62698,10.22826646,11.22878086
142,304.86671,259.58162,230.88878,324.42378,176.89723,4466512,66.67577,10.22,37.13892,10.39,199.79282,16.17,2.75204,10.39,5,1,0,0,11.06481,17.38504,7.77762,3.12763,3.80197,349.5206,0,8.28968,7.74603,7.63492,10.19069895,10.96670846
143,354.20422,274.74278,230.90059,324.47561,177.23933,4471522,67.28225,9.94,38.081,10.28,247.4485,16.33,3.07072,10.28,5,1,0,0,10.40046,14.61645,5.5799,3.63504,1.31316,362.6814,0.03125,8.29365,7.75397,7.64286,10.17103909,10.98294432
144,267.00634,252.92205,240.55933,324.48171,177.54751,4472112,59.09355,9.06,28.4258,9.61,178.8743,16.56,0.42475,9.61,5,1,0,0,10.4375,14.49213,6.65192,3.00585,6.16833,334.82321,0.34997,8.29762,7.7619,7.65079,9.973347479,10.96863747
